ano_campeonato;rodada;time;adversário;gols_pro;gols_contra;pontos;vitoria;derrota;empate;pontos_acum;vitorias_acum;empates_acum;derrotas_acum;gols_pro_acum;gols_contra_acum;saldo_gols_acum;classificacao_1o_turno;classificacao_final
2022;34;Avaí FC;Cuiabá-MT;0.0;1.0;0;0;1;0;28;7;7;20;28.0;56.0;-28.0;16.0;19.0
2022;35;Avaí FC;RB Bragantino;1.0;2.0;0;0;1;0;28;7;7;21;29.0;58.0;-29.0;16.0;19.0
2022;36;Avaí FC;Santos;1.0;1.0;1;0;0;1;29;7;8;21;30.0;59.0;-29.0;16.0;19.0
2022;37;Avaí FC;Ceará SC;2.0;0.0;3;1;0;0;32;8;8;21;32.0;59.0;-27.0;16.0;19.0
2022;38;Avaí FC;Flamengo;2.0;1.0;3;1;0;0;35;9;8;21;34.0;60.0;-26.0;16.0;19.0
2022;1;Botafogo;Corinthians;1.0;3.0;0;0;1;0;0;0;0;1;1.0;3.0;-2.0;11.0;11.0
2022;2;Botafogo;Ceará SC;3.0;1.0;3;1;0;0;3;1;0;1;4.0;4.0;0.0;11.0;11.0
2022;3;Botafogo;Atlético-GO;1.0;1.0;1;0;0;1;4;1;1;1;5.0;5.0;0.0;11.0;11.0
2022;4;Botafogo;Juventude;1.0;1.0;1;0;0;1;5;1;2;1;6.0;6.0;0.0;11.0;11.0
2022;5;Botafogo;Flamengo;1.0;0.0;3;1;0;0;8;2;2;1;7.0;6.0;1.0;11.0;11.0
2022;6;Botafogo;Fortaleza;3.0;1.0;3;1;0;0;11;3;2;1;10.0;7.0;3.0;11.0;11.0
2022;7;Botafogo;América-MG;1.0;1.0;1;0;0;1;12;3;3;1;11.0;8.0;3.0;11.0;11.0
2022;8;Botafogo;Coritiba FC;0.0;1.0;0;0;1;0;12;3;3;2;11.0;9.0;2.0;11.0;11.0
2022;9;Botafogo;Goiás;1.0;2.0;0;0;1;0;12;3;3;3;12.0;11.0;1.0;11.0;11.0
2022;10;Botafogo;Palmeiras;0.0;4.0;0;0;1;0;12;3;3;4;12.0;15.0;-3.0;11.0;11.0
2022;11;Botafogo;Avaí FC;0.0;1.0;0;0;1;0;12;3;3;5;12.0;16.0;-4.0;11.0;11.0
2022;12;Botafogo;São Paulo;1.0;0.0;3;1;0;0;15;4;3;5;13.0;16.0;-3.0;11.0;11.0
2022;13;Botafogo;Internacional;3.0;2.0;3;1;0;0;18;5;3;5;16.0;18.0;-2.0;11.0;11.0
2022;14;Botafogo;Fluminense;0.0;1.0;0;0;1;0;18;5;3;6;16.0;19.0;-3.0;11.0;11.0
2022;15;Botafogo;RB Bragantino;1.0;0.0;3;1;0;0;21;6;3;6;17.0;19.0;-2.0;11.0;11.0
2022;16;Botafogo;Cuiabá-MT;0.0;2.0;0;0;1;0;21;6;3;7;17.0;21.0;-4.0;11.0;11.0
2022;17;Botafogo;Atlético-MG;0.0;1.0;0;0;1;0;21;6;3;8;17.0;22.0;-5.0;11.0;11.0
2022;18;Botafogo;Santos;0.0;2.0;0;0;1;0;21;6;3;9;17.0;24.0;-7.0;11.0;11.0
2022;19;Botafogo;Atlético-PR;2.0;0.0;3;1;0;0;24;7;3;9;19.0;24.0;-5.0;11.0;11.0
2022;20;Botafogo;Corinthians;0.0;1.0;0;0;1;0;24;7;3;10;19.0;25.0;-6.0;11.0;11.0
2022;21;Botafogo;Ceará SC;1.0;1.0;1;0;0;1;25;7;4;10;20.0;26.0;-6.0;11.0;11.0
2022;22;Botafogo;Atlético-GO;0.0;0.0;1;0;0;1;26;7;5;10;20.0;26.0;-6.0;11.0;11.0
2022;23;Botafogo;Juventude;2.0;2.0;1;0;0;1;27;7;6;10;22.0;28.0;-6.0;11.0;11.0
2022;24;Botafogo;Flamengo;0.0;1.0;0;0;1;0;27;7;6;11;22.0;29.0;-7.0;11.0;11.0
2022;25;Botafogo;Fortaleza;3.0;1.0;3;1;0;0;30;8;6;11;25.0;30.0;-5.0;11.0;11.0
2022;26;Botafogo;América-MG;0.0;0.0;1;0;0;1;31;8;7;11;25.0;30.0;-5.0;11.0;11.0
2022;27;Botafogo;Coritiba FC;2.0;0.0;3;1;0;0;34;9;7;11;27.0;30.0;-3.0;11.0;11.0
2022;28;Botafogo;Goiás;1.0;0.0;3;1;0;0;37;10;7;11;28.0;30.0;-2.0;11.0;11.0
2022;29;Botafogo;Palmeiras;1.0;3.0;0;0;1;0;37;10;7;12;29.0;33.0;-4.0;11.0;11.0
2022;30;Botafogo;Avaí FC;2.0;1.0;3;1;0;0;40;11;7;12;31.0;34.0;-3.0;11.0;11.0
2022;31;Botafogo;São Paulo;1.0;0.0;3;1;0;0;43;12;7;12;32.0;34.0;-2.0;11.0;11.0
2022;32;Botafogo;Internacional;0.0;1.0;0;0;1;0;43;12;7;13;32.0;35.0;-3.0;11.0;11.0
2022;33;Botafogo;Fluminense;2.0;2.0;1;0;0;1;44;12;8;13;34.0;37.0;-3.0;11.0;11.0
2022;34;Botafogo;RB Bragantino;2.0;1.0;3;1;0;0;47;13;8;13;36.0;38.0;-2.0;11.0;11.0
2022;35;Botafogo;Cuiabá-MT;0.0;2.0;0;0;1;0;47;13;8;14;36.0;40.0;-4.0;11.0;11.0
2022;36;Botafogo;Atlético-MG;2.0;0.0;3;1;0;0;50;14;8;14;38.0;40.0;-2.0;11.0;11.0
2022;37;Botafogo;Santos;3.0;0.0;3;1;0;0;53;15;8;14;41.0;40.0;1.0;11.0;11.0
2022;38;Botafogo;Atlético-PR;0.0;3.0;0;0;1;0;53;15;8;15;41.0;43.0;-2.0;11.0;11.0
2022;1;Ceará SC;Palmeiras;3.0;2.0;3;1;0;0;3;1;0;0;3.0;2.0;1.0;12.0;17.0
2022;2;Ceará SC;Botafogo;1.0;3.0;0;0;1;0;3;1;0;1;4.0;5.0;-1.0;12.0;17.0
2022;3;Ceará SC;Fortaleza;1.0;0.0;3;1;0;0;6;2;0;1;5.0;5.0;0.0;12.0;17.0
2022;4;Ceará SC;RB Bragantino;0.0;1.0;0;0;1;0;6;2;0;2;5.0;6.0;-1.0;12.0;17.0
2022;5;Ceará SC;Atlético-PR;0.0;1.0;0;0;1;0;6;2;0;3;5.0;7.0;-2.0;12.0;17.0
2022;6;Ceará SC;Flamengo;2.0;2.0;1;0;0;1;7;2;1;3;7.0;9.0;-2.0;12.0;17.0
2022;7;Ceará SC;Santos;0.0;0.0;1;0;0;1;8;2;2;3;7.0;9.0;-2.0;12.0;17.0
2022;8;Ceará SC;São Paulo;2.0;2.0;1;0;0;1;9;2;3;3;9.0;11.0;-2.0;12.0;17.0
2022;9;Ceará SC;Coritiba FC;1.0;1.0;1;0;0;1;10;2;4;3;10.0;12.0;-2.0;12.0;17.0
2022;10;Ceará SC;América-MG;2.0;0.0;3;1;0;0;13;3;4;3;12.0;12.0;0.0;12.0;17.0
2022;11;Ceará SC;Goiás;1.0;1.0;1;0;0;1;14;3;5;3;13.0;13.0;0.0;12.0;17.0
2022;12;Ceará SC;Atlético-MG;0.0;0.0;1;0;0;1;15;3;6;3;13.0;13.0;0.0;12.0;17.0
2022;13;Ceará SC;Cuiabá-MT;0.0;0.0;1;0;0;1;16;3;7;3;13.0;13.0;0.0;12.0;17.0
2022;14;Ceará SC;Atlético-GO;1.0;1.0;1;0;0;1;17;3;8;3;14.0;14.0;0.0;12.0;17.0
2022;15;Ceará SC;Internacional;1.0;1.0;1;0;0;1;18;3;9;3;15.0;15.0;0.0;12.0;17.0
2022;16;Ceará SC;Fluminense;1.0;2.0;0;0;1;0;18;3;9;4;16.0;17.0;-1.0;12.0;17.0
2022;17;Ceará SC;Corinthians;3.0;1.0;3;1;0;0;21;4;9;4;19.0;18.0;1.0;12.0;17.0
2022;18;Ceará SC;Avaí FC;1.0;0.0;3;1;0;0;24;5;9;4;20.0;18.0;2.0;12.0;17.0
2022;19;Ceará SC;Juventude;0.0;1.0;0;0;1;0;24;5;9;5;20.0;19.0;1.0;12.0;17.0
2022;20;Ceará SC;Palmeiras;1.0;2.0;0;0;1;0;24;5;9;6;21.0;21.0;0.0;12.0;17.0
2022;21;Ceará SC;Botafogo;1.0;1.0;1;0;0;1;25;5;10;6;22.0;22.0;0.0;12.0;17.0
2022;22;Ceará SC;Fortaleza;0.0;1.0;0;0;1;0;25;5;10;7;22.0;23.0;-1.0;12.0;17.0
2022;23;Ceará SC;RB Bragantino;1.0;1.0;1;0;0;1;26;5;11;7;23.0;24.0;-1.0;12.0;17.0
2022;24;Ceará SC;Atlético-PR;0.0;0.0;1;0;0;1;27;5;12;7;23.0;24.0;-1.0;12.0;17.0
2022;25;Ceará SC;Flamengo;1.0;1.0;1;0;0;1;28;5;13;7;24.0;25.0;-1.0;12.0;17.0
2022;26;Ceará SC;Santos;2.0;1.0;3;1;0;0;31;6;13;7;26.0;26.0;0.0;12.0;17.0
2022;27;Ceará SC;São Paulo;0.0;2.0;0;0;1;0;31;6;13;8;26.0;28.0;-2.0;12.0;17.0
2022;28;Ceará SC;Coritiba FC;0.0;1.0;0;0;1;0;31;6;13;9;26.0;29.0;-3.0;12.0;17.0
2022;29;Ceará SC;América-MG;1.0;2.0;0;0;1;0;31;6;13;10;27.0;31.0;-4.0;12.0;17.0
2022;30;Ceará SC;Goiás;1.0;1.0;1;0;0;1;32;6;14;10;28.0;32.0;-4.0;12.0;17.0
2022;31;Ceará SC;Atlético-MG;0.0;0.0;1;0;0;1;33;6;15;10;28.0;32.0;-4.0;12.0;17.0
2022;32;Ceará SC;Cuiabá-MT;1.0;1.0;1;0;0;1;34;6;16;10;29.0;33.0;-4.0;12.0;17.0
2022;33;Ceará SC;Atlético-GO;0.0;1.0;0;0;1;0;34;6;16;11;29.0;34.0;-5.0;12.0;17.0
2022;34;Ceará SC;Internacional;1.0;2.0;0;0;1;0;34;6;16;12;30.0;36.0;-6.0;12.0;17.0
2022;35;Ceará SC;Fluminense;0.0;1.0;0;0;1;0;34;6;16;13;30.0;37.0;-7.0;12.0;17.0
2022;36;Ceará SC;Corinthians;0.0;1.0;0;0;1;0;34;6;16;14;30.0;38.0;-8.0;12.0;17.0
2022;37;Ceará SC;Avaí FC;0.0;2.0;0;0;1;0;34;6;16;15;30.0;40.0;-10.0;12.0;17.0
2022;38;Ceará SC;Juventude;4.0;1.0;3;1;0;0;37;7;16;15;34.0;41.0;-7.0;12.0;17.0
2022;1;Corinthians;Botafogo;3.0;1.0;3;1;0;0;3;1;0;0;3.0;1.0;2.0;2.0;4.0
2022;2;Corinthians;Avaí FC;3.0;0.0;3;1;0;0;6;2;0;0;6.0;1.0;5.0;2.0;4.0
2022;3;Corinthians;Palmeiras;0.0;3.0;0;0;1;0;6;2;0;1;6.0;4.0;2.0;2.0;4.0
2022;4;Corinthians;Fortaleza;1.0;0.0;3;1;0;0;9;3;0;1;7.0;4.0;3.0;2.0;4.0
2022;5;Corinthians;RB Bragantino;1.0;0.0;3;1;0;0;12;4;0;1;8.0;4.0;4.0;2.0;4.0
2022;6;Corinthians;Internacional;2.0;2.0;1;0;0;1;13;4;1;1;10.0;6.0;4.0;2.0;4.0
2022;7;Corinthians;São Paulo;1.0;1.0;1;0;0;1;14;4;2;1;11.0;7.0;4.0;2.0;4.0
2022;8;Corinthians;América-MG;1.0;1.0;1;0;0;1;15;4;3;1;12.0;8.0;4.0;2.0;4.0
2022;9;Corinthians;Atlético-GO;1.0;0.0;3;1;0;0;18;5;3;1;13.0;8.0;5.0;2.0;4.0
2022;10;Corinthians;Cuiabá-MT;0.0;1.0;0;0;1;0;18;5;3;2;13.0;9.0;4.0;2.0;4.0
2022;11;Corinthians;Juventude;2.0;0.0;3;1;0;0;21;6;3;2;15.0;9.0;6.0;2.0;4.0
2022;12;Corinthians;Atlético-PR;1.0;1.0;1;0;0;1;22;6;4;2;16.0;10.0;6.0;2.0;4.0
2022;13;Corinthians;Goiás;1.0;0.0;3;1;0;0;25;7;4;2;17.0;10.0;7.0;2.0;4.0
2022;14;Corinthians;Santos;0.0;0.0;1;0;0;1;26;7;5;2;17.0;10.0;7.0;2.0;4.0
2022;15;Corinthians;Fluminense;0.0;4.0;0;0;1;0;26;7;5;3;17.0;14.0;3.0;2.0;4.0
2022;16;Corinthians;Flamengo;1.0;0.0;3;1;0;0;29;8;5;3;18.0;14.0;4.0;2.0;4.0
2022;17;Corinthians;Ceará SC;1.0;3.0;0;0;1;0;29;8;5;4;19.0;17.0;2.0;2.0;4.0
2022;18;Corinthians;Coritiba FC;3.0;1.0;3;1;0;0;32;9;5;4;22.0;18.0;4.0;2.0;4.0
2022;19;Corinthians;Atlético-MG;2.0;1.0;3;1;0;0;35;10;5;4;24.0;19.0;5.0;2.0;4.0
2022;20;Corinthians;Botafogo;1.0;0.0;3;1;0;0;38;11;5;4;25.0;19.0;6.0;2.0;4.0
2022;21;Corinthians;Avaí FC;1.0;1.0;1;0;0;1;39;11;6;4;26.0;20.0;6.0;2.0;4.0
2022;22;Corinthians;Palmeiras;0.0;1.0;0;0;1;0;39;11;6;5;26.0;21.0;5.0;2.0;4.0
2022;23;Corinthians;Fortaleza;0.0;1.0;0;0;1;0;39;11;6;6;26.0;22.0;4.0;2.0;4.0
2022;24;Corinthians;RB Bragantino;1.0;0.0;3;1;0;0;42;12;6;6;27.0;22.0;5.0;2.0;4.0
2022;25;Corinthians;Internacional;2.0;2.0;1;0;0;1;43;12;7;6;29.0;24.0;5.0;2.0;4.0
2022;26;Corinthians;São Paulo;1.0;1.0;1;0;0;1;44;12;8;6;30.0;25.0;5.0;2.0;4.0
2022;27;Corinthians;América-MG;0.0;1.0;0;0;1;0;44;12;8;7;30.0;26.0;4.0;2.0;4.0
2022;28;Corinthians;Atlético-GO;2.0;1.0;3;1;0;0;47;13;8;7;32.0;27.0;5.0;2.0;4.0
2022;29;Corinthians;Cuiabá-MT;2.0;0.0;3;1;0;0;50;14;8;7;34.0;27.0;7.0;2.0;4.0
2022;30;Corinthians;Juventude;2.0;2.0;1;0;0;1;51;14;9;7;36.0;29.0;7.0;2.0;4.0
2022;31;Corinthians;Atlético-PR;2.0;1.0;3;1;0;0;54;15;9;7;38.0;30.0;8.0;2.0;4.0
2022;32;Corinthians;Goiás;0.0;0.0;1;0;0;1;55;15;10;7;38.0;30.0;8.0;2.0;4.0
2022;33;Corinthians;Santos;1.0;0.0;3;1;0;0;58;16;10;7;39.0;30.0;9.0;2.0;4.0
2022;34;Corinthians;Fluminense;0.0;2.0;0;0;1;0;58;16;10;8;39.0;32.0;7.0;2.0;4.0
2022;35;Corinthians;Flamengo;2.0;1.0;3;1;0;0;61;17;10;8;41.0;33.0;8.0;2.0;4.0
2022;36;Corinthians;Ceará SC;1.0;0.0;3;1;0;0;64;18;10;8;42.0;33.0;9.0;2.0;4.0
2022;37;Corinthians;Coritiba FC;2.0;2.0;1;0;0;1;65;18;11;8;44.0;35.0;9.0;2.0;4.0
2022;38;Corinthians;Atlético-MG;0.0;1.0;0;0;1;0;65;18;11;9;44.0;36.0;8.0;2.0;4.0
2022;1;Coritiba FC;Goiás;3.0;0.0;3;1;0;0;3;1;0;0;3.0;0.0;3.0;13.0;15.0
2022;2;Coritiba FC;Santos;1.0;2.0;0;0;1;0;3;1;0;1;4.0;2.0;2.0;13.0;15.0
2022;3;Coritiba FC;Atlético-MG;2.0;2.0;1;0;0;1;4;1;1;1;6.0;4.0;2.0;13.0;15.0
2022;4;Coritiba FC;Fluminense;3.0;2.0;3;1;0;0;7;2;1;1;9.0;6.0;3.0;13.0;15.0
2022;5;Coritiba FC;Avaí FC;1.0;2.0;0;0;1;0;7;2;1;2;10.0;8.0;2.0;13.0;15.0
2022;6;Coritiba FC;América-MG;1.0;0.0;3;1;0;0;10;3;1;2;11.0;8.0;3.0;13.0;15.0
2022;7;Coritiba FC;Atlético-GO;0.0;2.0;0;0;1;0;10;3;1;3;11.0;10.0;1.0;13.0;15.0
2022;8;Coritiba FC;Botafogo;1.0;0.0;3;1;0;0;13;4;1;3;12.0;10.0;2.0;13.0;15.0
2022;9;Coritiba FC;Ceará SC;1.0;1.0;1;0;0;1;14;4;2;3;13.0;11.0;2.0;13.0;15.0
2022;10;Coritiba FC;São Paulo;1.0;1.0;1;0;0;1;15;4;3;3;14.0;12.0;2.0;13.0;15.0
2022;11;Coritiba FC;Palmeiras;0.0;2.0;0;0;1;0;15;4;3;4;14.0;14.0;0.0;13.0;15.0
2022;12;Coritiba FC;RB Bragantino;2.0;4.0;0;0;1;0;15;4;3;5;16.0;18.0;-2.0;13.0;15.0
2022;13;Coritiba FC;Atlético-PR;0.0;1.0;0;0;1;0;15;4;3;6;16.0;19.0;-3.0;13.0;15.0
2022;14;Coritiba FC;Internacional;0.0;3.0;0;0;1;0;15;4;3;7;16.0;22.0;-6.0;13.0;15.0
2022;15;Coritiba FC;Fortaleza;2.0;1.0;3;1;0;0;18;5;3;7;18.0;23.0;-5.0;13.0;15.0
2022;16;Coritiba FC;Juventude;2.0;2.0;1;0;0;1;19;5;4;7;20.0;25.0;-5.0;13.0;15.0
2022;17;Coritiba FC;Flamengo;0.0;2.0;0;0;1;0;19;5;4;8;20.0;27.0;-7.0;13.0;15.0
2022;18;Coritiba FC;Corinthians;1.0;3.0;0;0;1;0;19;5;4;9;21.0;30.0;-9.0;13.0;15.0
2022;19;Coritiba FC;Cuiabá-MT;1.0;0.0;3;1;0;0;22;6;4;9;22.0;30.0;-8.0;13.0;15.0
2022;20;Coritiba FC;Goiás;0.0;1.0;0;0;1;0;22;6;4;10;22.0;31.0;-9.0;13.0;15.0
2022;21;Coritiba FC;Santos;1.0;2.0;0;0;1;0;22;6;4;11;23.0;33.0;-10.0;13.0;15.0
2022;22;Coritiba FC;Atlético-MG;0.0;1.0;0;0;1;0;22;6;4;12;23.0;34.0;-11.0;13.0;15.0
2022;23;Coritiba FC;Fluminense;2.0;5.0;0;0;1;0;22;6;4;13;25.0;39.0;-14.0;13.0;15.0
2022;24;Coritiba FC;Avaí FC;1.0;0.0;3;1;0;0;25;7;4;13;26.0;39.0;-13.0;13.0;15.0
2022;25;Coritiba FC;América-MG;0.0;2.0;0;0;1;0;25;7;4;14;26.0;41.0;-15.0;13.0;15.0
2022;26;Coritiba FC;Atlético-GO;2.0;0.0;3;1;0;0;28;8;4;14;28.0;41.0;-13.0;13.0;15.0
2022;27;Coritiba FC;Botafogo;0.0;2.0;0;0;1;0;28;8;4;15;28.0;43.0;-15.0;13.0;15.0
2022;28;Coritiba FC;Ceará SC;1.0;0.0;3;1;0;0;31;9;4;15;29.0;43.0;-14.0;13.0;15.0
2022;29;Coritiba FC;São Paulo;1.0;3.0;0;0;1;0;31;9;4;16;30.0;46.0;-16.0;13.0;15.0
2022;30;Coritiba FC;Palmeiras;0.0;4.0;0;0;1;0;31;9;4;17;30.0;50.0;-20.0;13.0;15.0
2022;31;Coritiba FC;RB Bragantino;2.0;1.0;3;1;0;0;34;10;4;17;32.0;51.0;-19.0;13.0;15.0
2022;32;Coritiba FC;Atlético-PR;0.0;1.0;0;0;1;0;34;10;4;18;32.0;52.0;-20.0;13.0;15.0
2022;33;Coritiba FC;Internacional;1.0;1.0;1;0;0;1;35;10;5;18;33.0;53.0;-20.0;13.0;15.0
2022;34;Coritiba FC;Fortaleza;1.0;3.0;0;0;1;0;35;10;5;19;34.0;56.0;-22.0;13.0;15.0
2022;35;Coritiba FC;Juventude;1.0;0.0;3;1;0;0;38;11;5;19;35.0;56.0;-21.0;13.0;15.0
2022;36;Coritiba FC;Flamengo;1.0;0.0;3;1;0;0;41;12;5;19;36.0;56.0;-20.0;13.0;15.0
2022;37;Coritiba FC;Corinthians;2.0;2.0;1;0;0;1;42;12;6;19;38.0;58.0;-20.0;13.0;15.0
2022;38;Coritiba FC;Cuiabá-MT;1.0;2.0;0;0;1;0;42;12;6;20;39.0;60.0;-21.0;13.0;15.0
2022;1;Cuiabá-MT;Fortaleza;1.0;0.0;3;1;0;0;3;1;0;0;1.0;0.0;1.0;17.0;16.0
2022;2;Cuiabá-MT;Fluminense;0.0;1.0;0;0;1;0;3;1;0;1;1.0;1.0;0.0;17.0;16.0
2022;3;Cuiabá-MT;Juventude;1.0;0.0;3;1;0;0;6;2;0;1;2.0;1.0;1.0;17.0;16.0
2022;4;Cuiabá-MT;Atlético-GO;1.0;1.0;1;0;0;1;7;2;1;1;3.0;2.0;1.0;17.0;16.0
2022;5;Cuiabá-MT;Santos;1.0;4.0;0;0;1;0;7;2;1;2;4.0;6.0;-2.0;17.0;16.0
2022;6;Cuiabá-MT;São Paulo;1.0;2.0;0;0;1;0;7;2;1;3;5.0;8.0;-3.0;17.0;16.0
2022;7;Cuiabá-MT;Internacional;1.0;1.0;1;0;0;1;8;2;2;3;6.0;9.0;-3.0;17.0;16.0
2022;8;Cuiabá-MT;Atlético-PR;0.0;1.0;0;0;1;0;8;2;2;4;6.0;10.0;-4.0;17.0;16.0
2022;9;Cuiabá-MT;América-MG;1.0;2.0;0;0;1;0;8;2;2;5;7.0;12.0;-5.0;17.0;16.0
2022;10;Cuiabá-MT;Corinthians;1.0;0.0;3;1;0;0;11;3;2;5;8.0;12.0;-4.0;17.0;16.0
2022;11;Cuiabá-MT;RB Bragantino;1.0;1.0;1;0;0;1;12;3;3;5;9.0;13.0;-4.0;17.0;16.0
2022;12;Cuiabá-MT;Flamengo;0.0;2.0;0;0;1;0;12;3;3;6;9.0;15.0;-6.0;17.0;16.0
2022;13;Cuiabá-MT;Ceará SC;0.0;0.0;1;0;0;1;13;3;4;6;9.0;15.0;-6.0;17.0;16.0
2022;14;Cuiabá-MT;Goiás;0.0;1.0;0;0;1;0;13;3;4;7;9.0;16.0;-7.0;17.0;16.0
2022;15;Cuiabá-MT;Avaí FC;2.0;1.0;3;1;0;0;16;4;4;7;11.0;17.0;-6.0;17.0;16.0
2022;16;Cuiabá-MT;Botafogo;2.0;0.0;3;1;0;0;19;5;4;7;13.0;17.0;-4.0;17.0;16.0
2022;17;Cuiabá-MT;Palmeiras;0.0;1.0;0;0;1;0;19;5;4;8;13.0;18.0;-5.0;17.0;16.0
2022;18;Cuiabá-MT;Atlético-MG;1.0;1.0;1;0;0;1;20;5;5;8;14.0;19.0;-5.0;17.0;16.0
2022;19;Cuiabá-MT;Coritiba FC;0.0;1.0;0;0;1;0;20;5;5;9;14.0;20.0;-6.0;17.0;16.0
2022;20;Cuiabá-MT;Fortaleza;0.0;1.0;0;0;1;0;20;5;5;10;14.0;21.0;-7.0;17.0;16.0
2022;21;Cuiabá-MT;Fluminense;0.0;1.0;0;0;1;0;20;5;5;11;14.0;22.0;-8.0;17.0;16.0
2022;22;Cuiabá-MT;Juventude;1.0;0.0;3;1;0;0;23;6;5;11;15.0;22.0;-7.0;17.0;16.0
2022;23;Cuiabá-MT;Atlético-GO;1.0;1.0;1;0;0;1;24;6;6;11;16.0;23.0;-7.0;17.0;16.0
2022;24;Cuiabá-MT;Santos;0.0;0.0;1;0;0;1;25;6;7;11;16.0;23.0;-7.0;17.0;16.0
2022;25;Cuiabá-MT;São Paulo;1.0;1.0;1;0;0;1;26;6;8;11;17.0;24.0;-7.0;17.0;16.0
2022;26;Cuiabá-MT;Internacional;0.0;1.0;0;0;1;0;26;6;8;12;17.0;25.0;-8.0;17.0;16.0
2022;27;Cuiabá-MT;Atlético-PR;2.0;2.0;1;0;0;1;27;6;9;12;19.0;27.0;-8.0;17.0;16.0
2022;28;Cuiabá-MT;América-MG;2.0;1.0;3;1;0;0;30;7;9;12;21.0;28.0;-7.0;17.0;16.0
2022;29;Cuiabá-MT;Corinthians;0.0;2.0;0;0;1;0;30;7;9;13;21.0;30.0;-9.0;17.0;16.0
2022;30;Cuiabá-MT;RB Bragantino;1.0;2.0;0;0;1;0;30;7;9;14;22.0;32.0;-10.0;17.0;16.0
2022;31;Cuiabá-MT;Flamengo;1.0;2.0;0;0;1;0;30;7;9;15;23.0;34.0;-11.0;17.0;16.0
2022;32;Cuiabá-MT;Ceará SC;1.0;1.0;1;0;0;1;31;7;10;15;24.0;35.0;-11.0;17.0;16.0
2022;33;Cuiabá-MT;Goiás;1.0;2.0;0;0;1;0;31;7;10;16;25.0;37.0;-12.0;17.0;16.0
2022;34;Cuiabá-MT;Avaí FC;1.0;0.0;3;1;0;0;34;8;10;16;26.0;37.0;-11.0;17.0;16.0
2022;35;Cuiabá-MT;Botafogo;2.0;0.0;3;1;0;0;37;9;10;16;28.0;37.0;-9.0;17.0;16.0
2022;36;Cuiabá-MT;Palmeiras;1.0;1.0;1;0;0;1;38;9;11;16;29.0;38.0;-9.0;17.0;16.0
2022;37;Cuiabá-MT;Atlético-MG;0.0;3.0;0;0;1;0;38;9;11;17;29.0;41.0;-12.0;17.0;16.0
2022;38;Cuiabá-MT;Coritiba FC;2.0;1.0;3;1;0;0;41;10;11;17;31.0;42.0;-11.0;17.0;16.0
2022;1;Flamengo;Atlético-GO;1.0;1.0;1;0;0;1;1;0;1;0;1.0;1.0;0.0;6.0;5.0
2022;2;Flamengo;São Paulo;3.0;1.0;3;1;0;0;4;1;1;0;4.0;2.0;2.0;6.0;5.0
2022;3;Flamengo;Atlético-PR;0.0;1.0;0;0;1;0;4;1;1;1;4.0;3.0;1.0;6.0;5.0
2022;4;Flamengo;Palmeiras;0.0;0.0;1;0;0;1;5;1;2;1;4.0;3.0;1.0;6.0;5.0
2022;5;Flamengo;Botafogo;0.0;1.0;0;0;1;0;5;1;2;2;4.0;4.0;0.0;6.0;5.0
2022;6;Flamengo;Ceará SC;2.0;2.0;1;0;0;1;6;1;3;2;6.0;6.0;0.0;6.0;5.0
2022;7;Flamengo;Goiás;1.0;0.0;3;1;0;0;9;2;3;2;7.0;6.0;1.0;6.0;5.0
2022;8;Flamengo;Fluminense;2.0;1.0;3;1;0;0;12;3;3;2;9.0;7.0;2.0;6.0;5.0
2022;9;Flamengo;Fortaleza;1.0;2.0;0;0;1;0;12;3;3;3;10.0;9.0;1.0;6.0;5.0
2022;10;Flamengo;RB Bragantino;0.0;1.0;0;0;1;0;12;3;3;4;10.0;10.0;0.0;6.0;5.0
2022;11;Flamengo;Internacional;1.0;3.0;0;0;1;0;12;3;3;5;11.0;13.0;-2.0;6.0;5.0
2022;12;Flamengo;Cuiabá-MT;2.0;0.0;3;1;0;0;15;4;3;5;13.0;13.0;0.0;6.0;5.0
2022;13;Flamengo;Atlético-MG;0.0;2.0;0;0;1;0;15;4;3;6;13.0;15.0;-2.0;6.0;5.0
2022;14;Flamengo;América-MG;3.0;0.0;3;1;0;0;18;5;3;6;16.0;15.0;1.0;6.0;5.0
2022;15;Flamengo;Santos;2.0;1.0;3;1;0;0;21;6;3;6;18.0;16.0;2.0;6.0;5.0
2022;16;Flamengo;Corinthians;0.0;1.0;0;0;1;0;21;6;3;7;18.0;17.0;1.0;6.0;5.0
2022;17;Flamengo;Coritiba FC;2.0;0.0;3;1;0;0;24;7;3;7;20.0;17.0;3.0;6.0;5.0
2022;18;Flamengo;Juventude;4.0;0.0;3;1;0;0;27;8;3;7;24.0;17.0;7.0;6.0;5.0
2022;19;Flamengo;Avaí FC;2.0;1.0;3;1;0;0;30;9;3;7;26.0;18.0;8.0;6.0;5.0
2022;20;Flamengo;Atlético-GO;4.0;1.0;3;1;0;0;33;10;3;7;30.0;19.0;11.0;6.0;5.0
2022;21;Flamengo;São Paulo;2.0;0.0;3;1;0;0;36;11;3;7;32.0;19.0;13.0;6.0;5.0
2022;22;Flamengo;Atlético-PR;5.0;0.0;3;1;0;0;39;12;3;7;37.0;19.0;18.0;6.0;5.0
2022;23;Flamengo;Palmeiras;1.0;1.0;1;0;0;1;40;12;4;7;38.0;20.0;18.0;6.0;5.0
2022;24;Flamengo;Botafogo;1.0;0.0;3;1;0;0;43;13;4;7;39.0;20.0;19.0;6.0;5.0
